pot_id,plant_id,species,variety_accession,source,substrate,pot_type_size,life_stage,orga_level,temperature,start_germination,date_1st_germination,start_seedlings,start_flowering,Date_death,biomass_harvest_date,Biomass_g,chamber,Position_quadrant,Remarks
SD002S34,SD002S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,07.04.2025,NA,NA,26.05.2025,1.99,32036,4,NA
SD003S34,SD003S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,6.5,32036,6,NA
SD004S34,SD004S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,2.4700000000000002,32036,4,NA
SD005S34,SD005S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,3.3199999999999998,32036,3,NA
SD006S34,SD006S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,3.73,32036,6,NA
SD007S34,SD007S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,5.6200000000000001,32036,4,NA
SD008S34,SD008S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,7.5599999999999996,32036,1,NA
SD009S34,SD009S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,6.4299999999999997,32036,2,NA
SD010S34,SD010S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,8.6600000000000001,32036,1,NA
SD011S34,SD011S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,4.3300000000000001,32036,6,NA
SD012S34,SD012S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,0.84999999999999998,32036,3,NA
SD013S34,SD013S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,3.8199999999999998,32036,4,NA
SD014S34,SD014S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,4.7599999999999998,32036,3,NA
SD015S34,SD015S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,5.3700000000000001,32036,6,NA
SD016S34,SD016S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,3.9700000000000002,32036,2,NA
SD017S34,SD017S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,4.7000000000000002,32036,6,NA
SD018S34,SD018S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,4.4000000000000004,32036,4,NA
SD019S34,SD019S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,7.3700000000000001,32036,2,NA
SD020S34,SD020S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,6.5099999999999998,32036,3,NA
SD021S34,SD021S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,3.8799999999999999,32036,4,NA
SD022S34,SD022S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,10.18,32036,3,NA
SD023S34,SD023S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,6.6100000000000003,32036,1,NA
SD024S34,SD024S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,7.5700000000000003,32036,3,NA
SD025S34,SD025S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,10.04.2025,NA,13.05.2025,29.05.2025,NA,32036,1,NA
SD026S34,SD026S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,8.7100000000000009,32036,4,NA
SD027S34,SD027S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,14.04.2025,NA,NA,02.06.2025,6.8799999999999999,32036,1,NA
SD028S34,SD028S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,14.04.2025,NA,NA,02.06.2025,7.8899999999999997,32036,1,NA
SD029S34,SD029S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,14.04.2025,NA,NA,02.06.2025,4.5199999999999996,32036,4,NA
SD030S34,SD030S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,34,11.03.2025,27.03.2025,14.04.2025,NA,NA,02.06.2025,8.9900000000000002,32036,1,NA
SDP01S34,SDP011S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,4.4699999999999998,32036,4,NA
SDP01S34,SDP012S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,4.0199999999999996,32036,4,NA
SDP01S34,SDP013S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,4.5999999999999996,32036,4,NA
SDP01S34,SDP014S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,4.4400000000000004,32036,4,NA
SDP01S34,SDP015S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,9.4100000000000001,32036,4,NA
SDP01S34,SDP016S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,2.7200000000000002,32036,4,NA
SDP01S34,SDP017S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,11.300000000000001,32036,4,NA
SDP01S34,SDP018S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,3.1299999999999999,32036,4,NA
SDP01S34,SDP019S34,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,34,19.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,1.99,32036,4,NA
SD001C38,SD001C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,01.04.2025,NA,11.04.2025,1.3799999999999999,32039,NA,NA
SD002C38,SD002C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,24.03.2025,NA,11.04.2025,3.75,32039,NA,NA
SD003C38,SD003C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,01.04.2025,NA,11.04.2025,2.3999999999999999,32039,NA,NA
SD004C38,SD004C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,01.04.2025,NA,11.04.2025,2.3900000000000001,32039,NA,NA
SD005C38,SD005C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,26.03.2025,NA,11.04.2025,2.4399999999999999,32039,NA,NA
SD006C38,SD006C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,26.03.2025,NA,11.04.2025,1.5800000000000001,32039,NA,NA
SD007C38,SD007C38,Solanum_dulcamara,EBB16,Anke_Stepphuhn,3_3_substrat5_top_sand,square_11cm,clone_cutting,individual,38,NA,NA,11.03.2025,01.04.2025,NA,11.04.2025,3.27,32039,NA,NA
SD001S38,SD001S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,07.04.2025,NA,NA,26.05.2025,1.4299999999999999,32039,4,NA
SD002S38,SD002S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,07.04.2025,NA,NA,26.05.2025,1.3300000000000001,32039,5,NA
SD003S38,SD003S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,1.29,32039,5,NA
SD004S38,SD004S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,22.05.2025,26.05.2025,NA,32039,3,NA
SD005S38,SD005S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,0.79000000000000004,32039,2,NA
SD006S38,SD006S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,0.79000000000000004,32039,2,NA
SD007S38,SD007S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,1.0900000000000001,32039,5,NA
SD008S38,SD008S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,0.32000000000000001,32039,1,NA
SD009S38,SD009S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,NA,26.05.2025,4.0000000000000001e-002,32039,1,NA
SD010S38,SD010S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,22.05.2025,26.05.2025,NA,32039,4,NA
SD011S38,SD011S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,07.04.2025,NA,22.05.2025,26.05.2025,NA,32039,3,NA
SD012S38,SD012S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,2.3700000000000001,32039,2,NA
SD013S38,SD013S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,22.05.2025,29.05.2025,NA,32039,4,NA
SD014S38,SD014S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,2.6699999999999999,32039,1,NA
SD015S38,SD015S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,2.8599999999999999,32039,2,NA
SD016S38,SD016S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,22.05.2025,29.05.2025,NA,32039,3,NA
SD017S38,SD017S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,22.05.2025,29.05.2025,NA,32039,4,NA
SD018S38,SD018S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,0.17000000000000001,32039,1,NA
SD019S38,SD019S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,3.1000000000000001,32039,5,NA
SD020S38,SD020S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,0.17999999999999999,32039,6,NA
SD021S38,SD021S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,22.05.2025,29.05.2025,NA,32039,3,NA
SD022S38,SD022S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,3.29,32039,1,NA
SD023S38,SD023S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,22.05.2025,29.05.2025,NA,32039,4,NA
SD024S38,SD024S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,19.03.2025,26.03.2025,10.04.2025,NA,NA,29.05.2025,4.1299999999999999,32039,6,NA
SD025S38,SD025S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,10.04.2025,NA,NA,29.05.2025,4.7999999999999998,32039,5,NA
SD026S38,SD026S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,13.04.2025,NA,01.06.2025,01.06.2025,NA,32039,6,NA
SD027S38,SD027S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,13.04.2025,NA,NA,01.06.2025,NA,32039,4,NA
SD028S38,SD028S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,14.04.2025,NA,NA,02.06.2025,4.29,32039,5,NA
SD029S38,SD029S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,14.04.2025,NA,NA,02.06.2025,4.2199999999999998,32039,6,NA
SD030S38,SD030S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,square_13cm,seedlings,individual,38,11.03.2025,27.03.2025,14.04.2025,NA,22.05.2025,02.06.2025,NA,32039,4,NA
SDP01S38,SDP011S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP012S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP013S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,29.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP014S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP015S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP016S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP017S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP018S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SDP01S38,SDP019S38,Solanum_dulcamara,ERK_22,Anke_Stepphuhn,3_3_substrat5_top_sand,tray_14_L,seedlings,population,38,11.03.2025,26.03.2025,13.04.2025,NA,22.05.2025,01.06.2025,NA,32039,6,NA
SL001S22,SL001S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,03.05.2025,NA,12.05.2025,7.1799999999999997,31024,2,In chamber 32026 until 01.04.2025
SL002S22,SL002S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,08.05.2025,NA,12.05.2025,4.9699999999999998,31024,5,In chamber 32026 until 01.04.2025
SL003S22,SL003S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,07.05.2025,NA,12.05.2025,6.5499999999999998,31024,1,In chamber 32026 until 01.04.2025
SL004S22,SL004S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,06.05.2025,NA,12.05.2025,5.4900000000000002,31024,1,In chamber 32026 until 01.04.2025
SL005S22,SL005S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,06.05.2025,NA,12.05.2025,4.0999999999999996,31024,2,In chamber 32026 until 01.04.2025
SL006S22,SL006S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,06.05.2025,NA,12.05.2025,4.9199999999999999,31024,2,In chamber 32026 until 01.04.2025
SL007S22,SL007S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,04.05.2025,NA,12.05.2025,5.6600000000000001,31024,5,In chamber 32026 until 01.04.2025
SL008S22,SL008S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,01.05.2025,NA,12.05.2025,6.1799999999999997,31024,5,In chamber 32026 until 01.04.2025
SL009S22,SL009S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,30.04.2025,NA,12.05.2025,6.4299999999999997,31024,3,In chamber 32026 until 01.04.2025
SL010S22,SL010S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,03.05.2025,NA,12.05.2025,4.4800000000000004,31024,6,In chamber 32026 until 01.04.2025
SL011S22,SL011S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,02.05.2025,NA,12.05.2025,6.4800000000000004,31024,2,In chamber 32026 until 01.04.2025
SL012S22,SL012S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,07.05.2025,NA,12.05.2025,6.2300000000000004,31024,1,In chamber 32026 until 01.04.2025
SL013S22,SL013S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,06.05.2025,NA,12.05.2025,4.9900000000000002,31024,5,In chamber 32026 until 01.04.2025
SL014S22,SL014S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,07.05.2025,NA,12.05.2025,5.2199999999999998,31024,6,In chamber 32026 until 01.04.2025
SL015S22,SL015S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,NA,NA,12.05.2025,2.7799999999999998,31024,2,In chamber 32026 until 01.04.2025
SL016S22,SL016S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,08.05.2025,NA,12.05.2025,5.0800000000000001,31024,2,In chamber 32026 until 01.04.2025
SL017S22,SL017S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,31.03.2025,08.05.2025,NA,12.05.2025,3.4300000000000002,31024,2,In chamber 32026 until 01.04.2025
SL018S22,SL018S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,03.05.2025,NA,13.05.2025,8.4800000000000004,31024,4,In chamber 32026 until 01.04.2025
SL019S22,SL019S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,07.05.2025,NA,13.05.2025,7.6299999999999999,31024,4,In chamber 32026 until 01.04.2025
SL020S22,SL020S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,06.05.2025,NA,13.05.2025,7.3300000000000001,31024,4,In chamber 32026 until 01.04.2025
SL021S22,SL021S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,03.05.2025,NA,13.05.2025,8.5500000000000007,31024,4,In chamber 32026 until 01.04.2025
SL022S22,SL022S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,07.05.2025,NA,13.05.2025,5.8200000000000003,31024,3,In chamber 32026 until 01.04.2025
SL023S22,SL023S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,06.05.2025,NA,13.05.2025,8.1899999999999995,31024,3,In chamber 32026 until 01.04.2025
SL024S22,SL024S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,03.05.2025,NA,13.05.2025,7.8600000000000003,31024,3,In chamber 32026 until 01.04.2025
SL025S22,SL025S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,07.05.2025,NA,13.05.2025,8,31024,4,In chamber 32026 until 01.04.2025
SL026S22,SL026S22,Solanum_lycopersicum,Moneymaker,Rosa_Lozano_Duran,3_3_Substrat5,square_13cm,seedlings,individual,22,18.03.2025,25.03.2025,01.04.2025,04.05.2025,NA,13.05.2025,8.2200000000000006,31024,4,In chamber 32026 until 01.04.2025
